"","from","to","type","subtype"
"68916","mmu:20655","mmu:14828","PPrel","inhibition"
"68917","mmu:20655","mmu:19055","PPrel","missing interaction"
"68918","mmu:20655","mmu:19056","PPrel","missing interaction"
"68919","mmu:20655","mmu:19057","PPrel","missing interaction"
"68920","mmu:20655","mmu:19058","PPrel","missing interaction"
"68921","mmu:20655","mmu:19059","PPrel","missing interaction"
"68922","mmu:20655","mmu:67819","PPrel","inhibition"
"68923","mmu:20655","mmu:19166","PPrel","inhibition"
"68924","mmu:20655","mmu:19167","PPrel","inhibition"
"68925","mmu:20655","mmu:19170","PPrel","inhibition"
"68926","mmu:20655","mmu:19172","PPrel","inhibition"
"68927","mmu:20655","mmu:19173","PPrel","inhibition"
"68928","mmu:20655","mmu:19175","PPrel","inhibition"
"68929","mmu:20655","mmu:19177","PPrel","inhibition"
"68930","mmu:20655","mmu:26440","PPrel","inhibition"
"68931","mmu:20655","mmu:26441","PPrel","inhibition"
"68932","mmu:20655","mmu:26442","PPrel","inhibition"
"68933","mmu:20655","mmu:26443","PPrel","inhibition"
"68934","mmu:20655","mmu:26444","PPrel","inhibition"
"68935","mmu:20655","mmu:26445","PPrel","inhibition"
"68936","mmu:20655","mmu:26446","PPrel","inhibition"
"68937","mmu:20655","mmu:73677","PPrel","inhibition"
"68938","mmu:20655","mmu:17463","PPrel","inhibition"
"68939","mmu:20655","mmu:19179","PPrel","inhibition"
"68940","mmu:20655","mmu:19181","PPrel","inhibition"
"68941","mmu:20655","mmu:19182","PPrel","inhibition"
"68942","mmu:20655","mmu:19184","PPrel","inhibition"
"68943","mmu:20655","mmu:19185","PPrel","inhibition"
"68944","mmu:20655","mmu:20422","PPrel","inhibition"
"68945","mmu:20655","mmu:21762","PPrel","inhibition"
"68946","mmu:20655","mmu:22123","PPrel","inhibition"
"68947","mmu:20655","mmu:23996","PPrel","inhibition"
"68948","mmu:20655","mmu:23997","PPrel","inhibition"
"68949","mmu:20655","mmu:56436","PPrel","inhibition"
"68950","mmu:20655","mmu:57296","PPrel","inhibition"
"68951","mmu:20655","mmu:59029","PPrel","inhibition"
"68952","mmu:20655","mmu:66413","PPrel","inhibition"
"68953","mmu:20655","mmu:66997","PPrel","inhibition"
"68954","mmu:20655","mmu:67089","PPrel","inhibition"
"68955","mmu:20655","mmu:67151","PPrel","inhibition"
"68956","mmu:20655","mmu:69077","PPrel","inhibition"
"68957","mmu:20655","mmu:70247","PPrel","inhibition"
"68958","mmu:20655","mmu:15114","PPrel","inhibition"
"68959","mmu:20655","mmu:13191","PPrel","inhibition"
"68960","mmu:20655","mmu:22428","PPrel","inhibition"
"68961","mmu:20655","mmu:226977","PPrel","inhibition"
"68962","mmu:20655","mmu:53598","PPrel","inhibition"
"68963","mmu:20655","mmu:54130","PPrel","inhibition"
"68964","mmu:20655","mmu:56444","PPrel","inhibition"
"68965","mmu:20655","mmu:59288","PPrel","inhibition"
"68966","mmu:20655","mmu:67665","PPrel","inhibition"
"68967","mmu:20655","mmu:69654","PPrel","inhibition"
"68968","mmu:20655","mmu:100101919","PPrel","inhibition"
"68969","mmu:20655","mmu:105000","PPrel","inhibition"
"68970","mmu:20655","mmu:110082","PPrel","inhibition"
"68971","mmu:20655","mmu:110083","PPrel","inhibition"
"68972","mmu:20655","mmu:110084","PPrel","inhibition"
"68973","mmu:20655","mmu:13411","PPrel","inhibition"
"68974","mmu:20655","mmu:13417","PPrel","inhibition"
"68975","mmu:20655","mmu:227058","PPrel","inhibition"
"68976","mmu:20655","mmu:237806","PPrel","inhibition"
"68977","mmu:20655","mmu:240960","PPrel","inhibition"
"68978","mmu:20655","mmu:327954","PPrel","inhibition"
"68979","mmu:20655","mmu:330355","PPrel","inhibition"
"68980","mmu:20655","mmu:381917","PPrel","inhibition"
"68981","mmu:20655","mmu:432611","PPrel","inhibition"
"68982","mmu:20655","mmu:54152","PPrel","inhibition"
"68983","mmu:20655","mmu:56087","PPrel","inhibition"
"68984","mmu:20655","mmu:627872","PPrel","inhibition"
"68985","mmu:20655","mmu:68922","PPrel","inhibition"
"68986","mmu:20655","mmu:69926","PPrel","inhibition"
"68987","mmu:20655","mmu:75563","PPrel","inhibition"
"68988","mmu:12362","mmu:12122","PPrel","activation"
"68989","mmu:12015","mmu:13063","PPrel","activation"
"68990","mmu:12015","mmu:13067","PPrel","activation"
"68991","mmu:12043","mmu:13063","PPrel","missing interaction"
"68992","mmu:12043","mmu:13067","PPrel","missing interaction"
"68993","mmu:12043","mmu:20655","PPrel","binding/association"
"68994","mmu:12048","mmu:13063","PPrel","missing interaction"
"68995","mmu:12048","mmu:13067","PPrel","missing interaction"
"68996","mmu:21937","mmu:13163","PPrel","activation"
"68997","mmu:21938","mmu:13163","PPrel","activation"
"68998","mmu:19094","mmu:18039","PPrel","phosphorylation"
"68999","mmu:19094","mmu:18040","PPrel","phosphorylation"
"69000","mmu:19094","mmu:380684","PPrel","phosphorylation"
"69001","mmu:26415","mmu:18039","PPrel","phosphorylation"
"69002","mmu:26415","mmu:18040","PPrel","phosphorylation"
"69003","mmu:26415","mmu:380684","PPrel","phosphorylation"
"69004","mmu:26416","mmu:18039","PPrel","phosphorylation"
"69005","mmu:26416","mmu:18040","PPrel","phosphorylation"
"69006","mmu:26416","mmu:380684","PPrel","phosphorylation"
"69007","mmu:29857","mmu:18039","PPrel","phosphorylation"
"69008","mmu:29857","mmu:18040","PPrel","phosphorylation"
"69009","mmu:29857","mmu:380684","PPrel","phosphorylation"
"69010","mmu:18039","mmu:16572","PPrel","inhibition"
"69011","mmu:18039","mmu:16573","PPrel","inhibition"
"69012","mmu:18039","mmu:16574","PPrel","inhibition"
"69013","mmu:18039","mmu:16593","PPrel","inhibition"
"69014","mmu:18039","mmu:16594","PPrel","inhibition"
"69015","mmu:18039","mmu:232943","PPrel","inhibition"
"69016","mmu:18039","mmu:74764","PPrel","inhibition"
"69017","mmu:18040","mmu:16572","PPrel","inhibition"
"69018","mmu:18040","mmu:16573","PPrel","inhibition"
"69019","mmu:18040","mmu:16574","PPrel","inhibition"
"69020","mmu:18040","mmu:16593","PPrel","inhibition"
"69021","mmu:18040","mmu:16594","PPrel","inhibition"
"69022","mmu:18040","mmu:232943","PPrel","inhibition"
"69023","mmu:18040","mmu:74764","PPrel","inhibition"
"69024","mmu:380684","mmu:16572","PPrel","inhibition"
"69025","mmu:380684","mmu:16573","PPrel","inhibition"
"69026","mmu:380684","mmu:16574","PPrel","inhibition"
"69027","mmu:380684","mmu:16593","PPrel","inhibition"
"69028","mmu:380684","mmu:16594","PPrel","inhibition"
"69029","mmu:380684","mmu:232943","PPrel","inhibition"
"69030","mmu:380684","mmu:74764","PPrel","inhibition"
"69031","mmu:19132","mmu:18039","PPrel","binding/association"
"69032","mmu:19132","mmu:18040","PPrel","binding/association"
"69033","mmu:19132","mmu:380684","PPrel","binding/association"
"69034","mmu:74018","mmu:19353","PPrel","binding/association"
"69035","mmu:74018","mmu:271457","PPrel","missing interaction"
"69036","mmu:19055","mmu:230908","PPrel","missing interaction"
"69037","mmu:19056","mmu:230908","PPrel","missing interaction"
"69038","mmu:19057","mmu:230908","PPrel","missing interaction"
"69039","mmu:19058","mmu:230908","PPrel","missing interaction"
"69040","mmu:19059","mmu:230908","PPrel","missing interaction"
"69041","mmu:50873","mmu:230908","PPrel","activation"
"69042","mmu:22030","mmu:12364","PPrel","activation"
"69043","mmu:22241","mmu:75669","PPrel","activation"
"69044","mmu:22241","mmu:641340","PPrel","activation"
"69045","mmu:22241","mmu:225326","PPrel","activation"
"69046","mmu:29869","mmu:75669","PPrel","activation"
"69047","mmu:29869","mmu:641340","PPrel","activation"
"69048","mmu:29869","mmu:225326","PPrel","activation"
"69049","mmu:51897","mmu:56208","PPrel","activation"
"69050","mmu:51897","mmu:75669","PPrel","activation"
"69051","mmu:51897","mmu:641340","PPrel","activation"
"69052","mmu:51897","mmu:225326","PPrel","activation"
"69053","mmu:68118","mmu:56208","PPrel","activation"
"69054","mmu:68118","mmu:75669","PPrel","activation"
"69055","mmu:68118","mmu:641340","PPrel","activation"
"69056","mmu:68118","mmu:225326","PPrel","activation"
"69057","mmu:68118","mmu:100504663","PPrel","activation"
"69058","mmu:228361","mmu:75669","PPrel","activation"
"69059","mmu:228361","mmu:641340","PPrel","activation"
"69060","mmu:228361","mmu:225326","PPrel","activation"
"69061","mmu:228361","mmu:100504663","PPrel","activation"
"69062","mmu:73205","mmu:68118","PPrel","missing interaction"
"69063","mmu:21353","mmu:71648","PPrel","missing interaction"
"69064","mmu:21353","mmu:18412","PPrel","missing interaction"
"69065","mmu:230908","mmu:100041273","PPrel","inhibition"
"69066","mmu:230908","mmu:100042503","PPrel","inhibition"
"69067","mmu:230908","mmu:104130","PPrel","inhibition"
"69068","mmu:230908","mmu:17716","PPrel","inhibition"
"69069","mmu:230908","mmu:17717","PPrel","inhibition"
"69070","mmu:230908","mmu:17718","PPrel","inhibition"
"69071","mmu:230908","mmu:17719","PPrel","inhibition"
"69072","mmu:230908","mmu:17720","PPrel","inhibition"
"69073","mmu:230908","mmu:17721","PPrel","inhibition"
"69074","mmu:230908","mmu:17722","PPrel","inhibition"
"69075","mmu:230908","mmu:17991","PPrel","inhibition"
"69076","mmu:230908","mmu:17992","PPrel","inhibition"
"69077","mmu:230908","mmu:17993","PPrel","inhibition"
"69078","mmu:230908","mmu:17995","PPrel","inhibition"
"69079","mmu:230908","mmu:225887","PPrel","inhibition"
"69080","mmu:230908","mmu:226646","PPrel","inhibition"
"69081","mmu:230908","mmu:227197","PPrel","inhibition"
"69082","mmu:230908","mmu:230075","PPrel","inhibition"
"69083","mmu:230908","mmu:407785","PPrel","inhibition"
"69084","mmu:230908","mmu:407790","PPrel","inhibition"
"69085","mmu:230908","mmu:54405","PPrel","inhibition"
"69086","mmu:230908","mmu:595136","PPrel","inhibition"
"69087","mmu:230908","mmu:66046","PPrel","inhibition"
"69088","mmu:230908","mmu:66091","PPrel","inhibition"
"69089","mmu:230908","mmu:66108","PPrel","inhibition"
"69090","mmu:230908","mmu:66218","PPrel","inhibition"
"69091","mmu:230908","mmu:66377","PPrel","inhibition"
"69092","mmu:230908","mmu:66414","PPrel","inhibition"
"69093","mmu:230908","mmu:66416","PPrel","inhibition"
"69094","mmu:230908","mmu:66495","PPrel","inhibition"
"69095","mmu:230908","mmu:66916","PPrel","inhibition"
"69096","mmu:230908","mmu:67130","PPrel","inhibition"
"69097","mmu:230908","mmu:67184","PPrel","inhibition"
"69098","mmu:230908","mmu:67264","PPrel","inhibition"
"69099","mmu:230908","mmu:67273","PPrel","inhibition"
"69100","mmu:230908","mmu:68194","PPrel","inhibition"
"69101","mmu:230908","mmu:68197","PPrel","inhibition"
"69102","mmu:230908","mmu:68198","PPrel","inhibition"
"69103","mmu:230908","mmu:68202","PPrel","inhibition"
"69104","mmu:230908","mmu:68342","PPrel","inhibition"
"69105","mmu:230908","mmu:68349","PPrel","inhibition"
"69106","mmu:230908","mmu:68375","PPrel","inhibition"
"69107","mmu:230908","mmu:69875","PPrel","inhibition"
"69108","mmu:230908","mmu:70316","PPrel","inhibition"
"69109","mmu:230908","mmu:72900","PPrel","inhibition"
"69110","mmu:230908","mmu:75406","PPrel","inhibition"
"69111","mmu:230908","mmu:78330","PPrel","inhibition"
"69112","mmu:230908","mmu:19166","PPrel","inhibition"
"69113","mmu:230908","mmu:19167","PPrel","inhibition"
"69114","mmu:230908","mmu:19170","PPrel","inhibition"
"69115","mmu:230908","mmu:19172","PPrel","inhibition"
"69116","mmu:230908","mmu:19173","PPrel","inhibition"
"69117","mmu:230908","mmu:19175","PPrel","inhibition"
"69118","mmu:230908","mmu:19177","PPrel","inhibition"
"69119","mmu:230908","mmu:26440","PPrel","inhibition"
"69120","mmu:230908","mmu:26441","PPrel","inhibition"
"69121","mmu:230908","mmu:26442","PPrel","inhibition"
"69122","mmu:230908","mmu:26443","PPrel","inhibition"
"69123","mmu:230908","mmu:26444","PPrel","inhibition"
"69124","mmu:230908","mmu:26445","PPrel","inhibition"
"69125","mmu:230908","mmu:26446","PPrel","inhibition"
"69126","mmu:230908","mmu:73677","PPrel","inhibition"
"69127","mmu:230908","mmu:17463","PPrel","inhibition"
"69128","mmu:230908","mmu:19179","PPrel","inhibition"
"69129","mmu:230908","mmu:19181","PPrel","inhibition"
"69130","mmu:230908","mmu:19182","PPrel","inhibition"
"69131","mmu:230908","mmu:19184","PPrel","inhibition"
"69132","mmu:230908","mmu:19185","PPrel","inhibition"
"69133","mmu:230908","mmu:20422","PPrel","inhibition"
"69134","mmu:230908","mmu:21762","PPrel","inhibition"
"69135","mmu:230908","mmu:22123","PPrel","inhibition"
"69136","mmu:230908","mmu:23996","PPrel","inhibition"
"69137","mmu:230908","mmu:23997","PPrel","inhibition"
"69138","mmu:230908","mmu:56436","PPrel","inhibition"
"69139","mmu:230908","mmu:57296","PPrel","inhibition"
"69140","mmu:230908","mmu:59029","PPrel","inhibition"
"69141","mmu:230908","mmu:66413","PPrel","inhibition"
"69142","mmu:230908","mmu:66997","PPrel","inhibition"
"69143","mmu:230908","mmu:67089","PPrel","inhibition"
"69144","mmu:230908","mmu:67151","PPrel","inhibition"
"69145","mmu:230908","mmu:69077","PPrel","inhibition"
"69146","mmu:230908","mmu:70247","PPrel","inhibition"
"69147","mmu:15185","mmu:230908","PPrel","activation"
"69148","mmu:56491","mmu:226641","PPrel","inhibition"
"69149","mmu:103172","mmu:230908","PPrel","missing interaction"
"69150","mmu:15194","mmu:20907","PPrel","inhibition"
"69151","mmu:15194","mmu:56208","PPrel","inhibition"
"69152","mmu:15194","mmu:66052","PPrel","inhibition"
"69153","mmu:15194","mmu:66925","PPrel","inhibition"
"69154","mmu:15194","mmu:66945","PPrel","inhibition"
"69155","mmu:15194","mmu:67680","PPrel","inhibition"
"69156","mmu:15194","mmu:17711","PPrel","inhibition"
"69157","mmu:15194","mmu:22272","PPrel","inhibition"
"69158","mmu:15194","mmu:22273","PPrel","inhibition"
"69159","mmu:15194","mmu:66152","PPrel","inhibition"
"69160","mmu:15194","mmu:66445","PPrel","inhibition"
"69161","mmu:15194","mmu:66576","PPrel","inhibition"
"69162","mmu:15194","mmu:66594","PPrel","inhibition"
"69163","mmu:15194","mmu:66694","PPrel","inhibition"
"69164","mmu:15194","mmu:67003","PPrel","inhibition"
"69165","mmu:15194","mmu:67530","PPrel","inhibition"
"69166","mmu:15194","mmu:16513","PPrel","inhibition"
"69167","mmu:15194","mmu:19712","PPrel","missing interaction"
"69168","mmu:15194","mmu:26414","PPrel","activation"
"69169","mmu:15194","mmu:26419","PPrel","activation"
"69170","mmu:15194","mmu:26420","PPrel","activation"
"69171","mmu:15194","mmu:16438","PPrel","activation"
"69172","mmu:15194","mmu:269881","PPrel","activation"
"69173","mmu:15194","mmu:215114","PPrel","missing interaction"
"69174","mmu:15194","mmu:12028","GErel","expression"
"69175","mmu:15194","mmu:170770","GErel","expression"
"69176","mmu:15194","mmu:12757","PPrel","missing interaction"
"69177","mmu:15194","mmu:67300","PPrel","missing interaction"
"69178","mmu:15194","mmu:74325","PPrel","missing interaction"
"69179","mmu:15194","mmu:11771","PPrel","missing interaction"
"69180","mmu:15194","mmu:11772","PPrel","missing interaction"
"69181","mmu:15194","mmu:11773","PPrel","missing interaction"
"69182","mmu:15194","mmu:232910","PPrel","missing interaction"
"69183","mmu:15194","mmu:71770","PPrel","missing interaction"
"69184","mmu:15194","mmu:19017","PPrel","missing interaction"
"69185","mmu:15194","mmu:19166","PPrel","inhibition"
"69186","mmu:15194","mmu:19167","PPrel","inhibition"
"69187","mmu:15194","mmu:19170","PPrel","inhibition"
"69188","mmu:15194","mmu:19172","PPrel","inhibition"
"69189","mmu:15194","mmu:19173","PPrel","inhibition"
"69190","mmu:15194","mmu:19175","PPrel","inhibition"
"69191","mmu:15194","mmu:19177","PPrel","inhibition"
"69192","mmu:15194","mmu:26440","PPrel","inhibition"
"69193","mmu:15194","mmu:26441","PPrel","inhibition"
"69194","mmu:15194","mmu:26442","PPrel","inhibition"
"69195","mmu:15194","mmu:26443","PPrel","inhibition"
"69196","mmu:15194","mmu:26444","PPrel","inhibition"
"69197","mmu:15194","mmu:26445","PPrel","inhibition"
"69198","mmu:15194","mmu:26446","PPrel","inhibition"
"69199","mmu:15194","mmu:73677","PPrel","inhibition"
"69200","mmu:15194","mmu:17463","PPrel","inhibition"
"69201","mmu:15194","mmu:19179","PPrel","inhibition"
"69202","mmu:15194","mmu:19181","PPrel","inhibition"
"69203","mmu:15194","mmu:19182","PPrel","inhibition"
"69204","mmu:15194","mmu:19184","PPrel","inhibition"
"69205","mmu:15194","mmu:19185","PPrel","inhibition"
"69206","mmu:15194","mmu:20422","PPrel","inhibition"
"69207","mmu:15194","mmu:21762","PPrel","inhibition"
"69208","mmu:15194","mmu:22123","PPrel","inhibition"
"69209","mmu:15194","mmu:23996","PPrel","inhibition"
"69210","mmu:15194","mmu:23997","PPrel","inhibition"
"69211","mmu:15194","mmu:56436","PPrel","inhibition"
"69212","mmu:15194","mmu:57296","PPrel","inhibition"
"69213","mmu:15194","mmu:59029","PPrel","inhibition"
"69214","mmu:15194","mmu:66413","PPrel","inhibition"
"69215","mmu:15194","mmu:66997","PPrel","inhibition"
"69216","mmu:15194","mmu:67089","PPrel","inhibition"
"69217","mmu:15194","mmu:67151","PPrel","inhibition"
"69218","mmu:15194","mmu:69077","PPrel","inhibition"
"69219","mmu:15194","mmu:70247","PPrel","inhibition"
"69220","mmu:19712","mmu:12064","GErel","repression"
"69221","mmu:217864","mmu:12064","GErel","repression"
"69222","mmu:20466","mmu:12064","GErel","repression"
"69223","mmu:15182","mmu:12064","GErel","repression"
"69224","mmu:433759","mmu:12064","GErel","repression"
"69225","mmu:13385","mmu:14810","PPrel","activation"
"69226","mmu:13385","mmu:14812","PPrel","activation"
"69227","mmu:228980","mmu:19017","PPrel","missing interaction"
"69228","mmu:72504","mmu:19017","PPrel","missing interaction"
"69229","mmu:215114","mmu:12367","PPrel","activation"
"69230","mmu:73916","mmu:12367","PPrel","activation"
"69231","mmu:19017","mmu:20655","PPrel","missing interaction"
"69232","mmu:19017","mmu:20656","PPrel","missing interaction"
"69233","mmu:19017","mmu:14775","PPrel","missing interaction"
"69234","mmu:19017","mmu:14776","PPrel","missing interaction"
"69235","mmu:19017","mmu:14778","PPrel","missing interaction"
"69236","mmu:19017","mmu:14780","PPrel","missing interaction"
"69237","mmu:19017","mmu:67305","PPrel","missing interaction"
"69238","mmu:19017","mmu:69590","PPrel","missing interaction"
"69239","mmu:19017","mmu:75512","PPrel","missing interaction"
"69240","mmu:26414","mmu:16572","PPrel","inhibition"
"69241","mmu:26414","mmu:16573","PPrel","inhibition"
"69242","mmu:26414","mmu:16574","PPrel","inhibition"
"69243","mmu:26414","mmu:16593","PPrel","inhibition"
"69244","mmu:26414","mmu:16594","PPrel","inhibition"
"69245","mmu:26414","mmu:232943","PPrel","inhibition"
"69246","mmu:26414","mmu:74764","PPrel","inhibition"
"69247","mmu:26419","mmu:16572","PPrel","inhibition"
"69248","mmu:26419","mmu:16573","PPrel","inhibition"
"69249","mmu:26419","mmu:16574","PPrel","inhibition"
"69250","mmu:26419","mmu:16593","PPrel","inhibition"
"69251","mmu:26419","mmu:16594","PPrel","inhibition"
"69252","mmu:26419","mmu:232943","PPrel","inhibition"
"69253","mmu:26419","mmu:74764","PPrel","inhibition"
"69254","mmu:26420","mmu:16572","PPrel","inhibition"
"69255","mmu:26420","mmu:16573","PPrel","inhibition"
"69256","mmu:26420","mmu:16574","PPrel","inhibition"
"69257","mmu:26420","mmu:16593","PPrel","inhibition"
"69258","mmu:26420","mmu:16594","PPrel","inhibition"
"69259","mmu:26420","mmu:232943","PPrel","inhibition"
"69260","mmu:26420","mmu:74764","PPrel","inhibition"
"69261","mmu:12421","mmu:56208","PPrel","activation"
"69262","mmu:12421","mmu:75669","PPrel","activation"
"69263","mmu:12421","mmu:641340","PPrel","activation"
"69264","mmu:12421","mmu:225326","PPrel","activation"
"69265","mmu:12421","mmu:100504663","PPrel","activation"
"69266","mmu:269881","mmu:26400","PPrel","activation"
"69267","mmu:20907","mmu:12287","PPrel","inhibition"
"69268","mmu:18750","mmu:22065","PPrel","missing interaction"
"69269","mmu:18751","mmu:22065","PPrel","missing interaction"
"69270","mmu:18752","mmu:22065","PPrel","missing interaction"
"69271","mmu:20238","mmu:81601","PPrel","inhibition"
"69272","mmu:52335","mmu:81601","PPrel","inhibition"
"69273","mmu:81601","mmu:16438","PPrel","missing interaction"
"69274","mmu:81601","mmu:11937","PPrel","missing interaction"
"69275","mmu:81601","mmu:11938","PPrel","missing interaction"
"69276","mmu:81601","mmu:53313","PPrel","missing interaction"
"69277","mmu:81601","mmu:22065","PPrel","missing interaction"
"69278","mmu:81601","mmu:20513","PPrel","missing interaction"
"69279","mmu:81601","mmu:14816","PPrel","missing interaction"
"69280","mmu:19883","mmu:16438","PPrel","missing interaction"
"69281","mmu:19883","mmu:11937","PPrel","missing interaction"
"69282","mmu:19883","mmu:11938","PPrel","missing interaction"
"69283","mmu:19883","mmu:53313","PPrel","missing interaction"
"69284","mmu:19883","mmu:22065","PPrel","missing interaction"
"69285","mmu:19883","mmu:20513","PPrel","missing interaction"
"69286","mmu:19883","mmu:14816","PPrel","missing interaction"
"69287","mmu:110616","mmu:16438","PPrel","activation"
"69288","mmu:110616","mmu:16439","PPrel","activation"
"69289","mmu:110616","mmu:16440","PPrel","activation"
"69290","mmu:110616","mmu:56208","PPrel","missing interaction"
"69291","mmu:110616","mmu:19166","PPrel","inhibition"
"69292","mmu:110616","mmu:19167","PPrel","inhibition"
"69293","mmu:110616","mmu:19170","PPrel","inhibition"
"69294","mmu:110616","mmu:19172","PPrel","inhibition"
"69295","mmu:110616","mmu:19173","PPrel","inhibition"
"69296","mmu:110616","mmu:19175","PPrel","inhibition"
"69297","mmu:110616","mmu:19177","PPrel","inhibition"
"69298","mmu:110616","mmu:26440","PPrel","inhibition"
"69299","mmu:110616","mmu:26441","PPrel","inhibition"
"69300","mmu:110616","mmu:26442","PPrel","inhibition"
"69301","mmu:110616","mmu:26443","PPrel","inhibition"
"69302","mmu:110616","mmu:26444","PPrel","inhibition"
"69303","mmu:110616","mmu:26445","PPrel","inhibition"
"69304","mmu:110616","mmu:26446","PPrel","inhibition"
"69305","mmu:110616","mmu:73677","PPrel","inhibition"
"69306","mmu:110616","mmu:17463","PPrel","inhibition"
"69307","mmu:110616","mmu:19179","PPrel","inhibition"
"69308","mmu:110616","mmu:19181","PPrel","inhibition"
"69309","mmu:110616","mmu:19182","PPrel","inhibition"
"69310","mmu:110616","mmu:19184","PPrel","inhibition"
"69311","mmu:110616","mmu:19185","PPrel","inhibition"
"69312","mmu:110616","mmu:20422","PPrel","inhibition"
"69313","mmu:110616","mmu:21762","PPrel","inhibition"
"69314","mmu:110616","mmu:22123","PPrel","inhibition"
"69315","mmu:110616","mmu:23996","PPrel","inhibition"
"69316","mmu:110616","mmu:23997","PPrel","inhibition"
"69317","mmu:110616","mmu:56436","PPrel","inhibition"
"69318","mmu:110616","mmu:57296","PPrel","inhibition"
"69319","mmu:110616","mmu:59029","PPrel","inhibition"
"69320","mmu:110616","mmu:66413","PPrel","inhibition"
"69321","mmu:110616","mmu:66997","PPrel","inhibition"
"69322","mmu:110616","mmu:67089","PPrel","inhibition"
"69323","mmu:110616","mmu:67151","PPrel","inhibition"
"69324","mmu:110616","mmu:69077","PPrel","inhibition"
"69325","mmu:110616","mmu:70247","PPrel","inhibition"
"69326","mmu:20239","mmu:16438","PPrel","activation"
"69327","mmu:20239","mmu:16439","PPrel","activation"
"69328","mmu:20239","mmu:16440","PPrel","activation"
"69329","mmu:233871","mmu:16438","PPrel","activation"
"69330","mmu:233871","mmu:16439","PPrel","activation"
"69331","mmu:233871","mmu:16440","PPrel","activation"
"69332","mmu:20743","mmu:14816","PPrel","inhibition"
"69333","mmu:67013","mmu:74143","PPrel","activation"
"69334","mmu:80912","mmu:20238","PPrel","missing interaction"
"69335","mmu:80912","mmu:52335","PPrel","missing interaction"
"69336","mmu:80913","mmu:20238","PPrel","missing interaction"
"69337","mmu:80913","mmu:52335","PPrel","missing interaction"
"69338","mmu:18610","mmu:14810","PPrel","activation"
"69339","mmu:18610","mmu:14811","PPrel","activation"
"69340","mmu:18610","mmu:14812","PPrel","activation"
"69341","mmu:18610","mmu:14813","PPrel","activation"
"69342","mmu:18610","mmu:14814","PPrel","activation"
"69343","mmu:18610","mmu:170483","PPrel","activation"
"69344","mmu:18610","mmu:242443","PPrel","activation"
"69345","mmu:22359","mmu:13131","PPrel","binding/association"
"69346","mmu:13131","mmu:18706","PPrel","activation"
"69347","mmu:13131","mmu:18707","PPrel","activation"
"69348","mmu:13131","mmu:18708","PPrel","activation"
"69349","mmu:13131","mmu:18709","PPrel","activation"
"69350","mmu:13131","mmu:18710","PPrel","activation"
"69351","mmu:13131","mmu:74769","PPrel","activation"
"69352","mmu:19699","mmu:22359","PPrel","activation"
"69353","mmu:21374","mmu:22433","PPrel","missing interaction"
"69354","mmu:21374","mmu:17927","PPrel","missing interaction"
"69355","mmu:21374","mmu:19664","PPrel","inhibition"
"69356","mmu:21374","mmu:19668","PPrel","inhibition"
"69357","mmu:21374","mmu:20683","PPrel","inhibition"
"69358","mmu:21374","mmu:229906","PPrel","inhibition"
"69359","mmu:21374","mmu:18044","PPrel","inhibition"
"69360","mmu:227606","mmu:22433","PPrel","missing interaction"
"69361","mmu:227606","mmu:17927","PPrel","missing interaction"
"69362","mmu:227606","mmu:19664","PPrel","inhibition"
"69363","mmu:227606","mmu:19668","PPrel","inhibition"
"69364","mmu:227606","mmu:20683","PPrel","inhibition"
"69365","mmu:227606","mmu:229906","PPrel","inhibition"
"69366","mmu:227606","mmu:18044","PPrel","inhibition"
"69367","mmu:237336","mmu:22433","PPrel","missing interaction"
"69368","mmu:237336","mmu:17927","PPrel","missing interaction"
"69369","mmu:237336","mmu:19664","PPrel","inhibition"
"69370","mmu:237336","mmu:19668","PPrel","inhibition"
"69371","mmu:237336","mmu:20683","PPrel","inhibition"
"69372","mmu:237336","mmu:229906","PPrel","inhibition"
"69373","mmu:237336","mmu:18044","PPrel","inhibition"
"69374","mmu:19122","mmu:19122","PPrel","state change"
"69375","mmu:19122","mmu:14828","PPrel","binding/association"
"69376","mmu:19122","mmu:17967","PPrel","binding/association"
"69377","mmu:19122","mmu:17968","PPrel","binding/association"
"69378","mmu:19122","mmu:226519","PPrel","binding/association"
"69379","mmu:19122","mmu:20867","PPrel","activation"
"69380","mmu:19122","mmu:14360","PPrel","activation"
"69381","mmu:19122","mmu:18128","PPrel","activation"
"69382","mmu:19122","mmu:20655","PPrel","activation"
"69383","mmu:19122","mmu:12028","PPrel","inhibition"
"69384","mmu:19122","mmu:12287","PPrel","inhibition"
"69385","mmu:19122","mmu:12288","PPrel","inhibition"
"69386","mmu:19122","mmu:12289","PPrel","inhibition"
"69387","mmu:19122","mmu:12292","PPrel","inhibition"
"69388","mmu:19122","mmu:54652","PPrel","inhibition"
"69389","mmu:19122","mmu:20190","PPrel","activation"
"69390","mmu:19122","mmu:20191","PPrel","activation"
"69391","mmu:19122","mmu:20192","PPrel","activation"
"69392","mmu:19122","mmu:16438","PPrel","activation"
"69393","mmu:19122","mmu:16439","PPrel","activation"
"69394","mmu:19122","mmu:16440","PPrel","activation"
"69395","mmu:19122","mmu:56637","PPrel","activation"
"69396","mmu:19122","mmu:12995","PPrel","activation"
"69397","mmu:19122","mmu:13000","PPrel","activation"
"69398","mmu:19122","mmu:13001","PPrel","activation"
"69399","mmu:19122","mmu:12389","PPrel","activation"
"69400","mmu:19122","mmu:12390","PPrel","activation"
